store_id,timestamp_utc,status
1,2023-05-03T05:41:40Z,inactive
1,2023-05-03T05:50:34Z,inactive
1,2023-05-03T06:12:41Z,inactive
1,2023-05-03T05:34:53Z,inactive
1,2023-05-04T05:54:04Z,active
1,2023-05-04T06:19:29Z,inactive
1,2023-05-04T06:07:59Z,inactive
1,2023-05-04T05:55:31Z,inactive
1,2023-05-04T06:16:24Z,active
1,2023-05-04T06:13:29Z,inactive
1,2023-05-04T05:58:07Z,inactive
1,2023-05-04T06:18:47Z,inactive
1,2023-05-04T05:54:48Z,active
1,2023-05-04T06:22:47Z,inactive
1,2023-05-04T06:10:44Z,inactive
1,2023-05-04T05:46:20Z,inactive
1,2023-05-04T05:52:11Z,active
1,2023-05-04T06:10:38Z,inactive
1,2023-05-05T05:30:59Z,inactive
1,2023-05-06T05:59:04Z,inactive
1,2023-05-06T05:47:31Z,active
1,2023-05-06T06:12:53Z,inactive
1,2023-05-06T05:57:20Z,active
1,2023-05-06T06:19:27Z,inactive
1,2023-05-06T06:10:43Z,inactive
1,2023-05-06T05:49:50Z,active
1,2023-05-06T05:39:44Z,inactive
1,2023-05-06T06:27:38Z,active
1,2023-05-06T05:38:05Z,inactive
1,2023-05-07T05:54:00Z,active
1,2023-05-07T05:50:41Z,inactive
1,2023-05-07T05:46:14Z,active
1,2023-05-07T06:16:55Z,inactive
1,2023-05-07T06:05:56Z,inactive
1,2023-05-07T06:02:37Z,inactive
1,2023-05-07T05:59:36Z,active
1,2023-05-07T06:27:02Z,active
1,2023-05-07T05:35:56Z,inactive
1,2023-05-07T06:19:56Z,inactive
1,2023-05-07T06:27:27Z,active
1,2023-05-07T06:01:12Z,inactive
1,2023-05-07T06:13:33Z,inactive
1,2023-05-07T05:53:56Z,inactive
1,2023-05-08T06:05:12Z,inactive
1,2023-05-08T06:09:10Z,inactive
1,2023-05-08T06:02:22Z,active
1,2023-05-08T06:21:46Z,inactive
1,2023-05-08T06:29:47Z,inactive
1,2023-05-08T05:49:00Z,inactive
1,2023-05-08T06:12:35Z,active
1,2023-05-08T05:58:38Z,active
1,2023-05-08T06:10:03Z,inactive
1,2023-05-08T06:09:00Z,inactive
1,2023-05-08T06:28:39Z,inactive
1,2023-05-08T06:09:48Z,inactive
1,2023-05-08T05:36:46Z,inactive
1,2023-05-08T05:38:17Z,inactive
1,2023-05-09T06:04:18Z,inactive
1,2023-05-09T06:02:18Z,inactive
1,2023-05-09T06:22:25Z,active
1,2023-05-09T06:23:40Z,inactive
1,2023-05-09T06:12:51Z,inactive
1,2023-05-09T06:08:38Z,inactive
1,2023-05-09T06:15:06Z,inactive
1,2023-05-09T05:30:22Z,inactive
1,2023-05-09T06:02:44Z,inactive
1,2023-05-09T06:09:08Z,inactive
1,2023-05-09T05:49:33Z,inactive
1,2023-05-09T06:23:50Z,inactive
1,2023-05-09T05:35:45Z,inactive
1,2023-05-09T05:58:32Z,inactive
1,2023-05-09T05:33:18Z,inactive
1,2023-05-09T05:33:36Z,inactive
1,2023-05-09T05:51:19Z,inactive
1,2023-05-09T05:43:37Z,inactive
1,2023-05-10T05:34:08Z,inactive
1,2023-05-10T05:49:32Z,active
1,2023-05-10T05:52:27Z,inactive
1,2023-05-10T05:42:22Z,inactive
1,2023-05-10T06:23:15Z,active
1,2023-05-10T05:50:07Z,active
1,2023-05-10T06:14:18Z,inactive
1,2023-05-10T05:32:41Z,inactive
1,2023-05-10T05:39:55Z,inactive
1,2023-05-10T05:41:12Z,inactive
1,2023-05-10T06:00:24Z,inactive
1,2023-05-10T06:23:15Z,inactive
1,2023-05-10T06:01:06Z,inactive
1,2023-05-10T06:14:13Z,inactive
1,2023-05-11T05:43:52Z,inactive
1,2023-05-11T06:06:54Z,inactive
1,2023-05-11T06:25:55Z,inactive
1,2023-05-11T06:16:25Z,inactive
1,2023-05-11T06:20:59Z,active
1,2023-05-11T05:50:16Z,active
1,2023-05-11T05:51:52Z,inactive
1,2023-05-12T05:39:37Z,active
1,2023-05-12T05:43:50Z,inactive
1,2023-05-12T05:45:55Z,inactive
1,2023-05-12T06:05:51Z,inactive
1,2023-05-12T06:06:28Z,active
1,2023-05-12T06:29:16Z,inactive
1,2023-05-12T05:38:53Z,inactive
1,2023-05-12T06:08:35Z,inactive
1,2023-05-12T06:19:50Z,inactive
1,2023-05-12T06:18:12Z,inactive
1,2023-05-12T06:05:47Z,inactive
1,2023-05-12T06:24:55Z,inactive
1,2023-05-12T06:08:50Z,inactive
1,2023-05-12T05:32:12Z,inactive
1,2023-05-12T05:48:32Z,inactive
1,2023-05-12T06:10:53Z,inactive
1,2023-05-12T06:17:30Z,inactive
1,2023-05-12T06:10:50Z,inactive
1,2023-05-12T05:34:50Z,active
1,2023-05-12T06:10:57Z,inactive
1,2023-05-12T05:51:03Z,inactive
1,2023-05-12T05:30:13Z,inactive
1,2023-05-12T06:14:27Z,active
1,2023-05-13T05:51:48Z,active
1,2023-05-13T05:52:51Z,active
1,2023-05-13T05:53:23Z,inactive
1,2023-05-13T05:46:39Z,inactive
1,2023-05-13T05:45:41Z,inactive
1,2023-05-13T05:49:05Z,inactive
1,2023-05-13T05:45:39Z,active
1,2023-05-13T05:32:12Z,active
1,2023-05-13T06:16:02Z,inactive
1,2023-05-13T05:40:13Z,active
1,2023-05-13T06:23:59Z,inactive
1,2023-05-13T05:49:39Z,active
1,2023-05-13T06:10:26Z,inactive
1,2023-05-13T06:01:18Z,inactive
1,2023-05-13T05:30:25Z,inactive
1,2023-05-13T05:32:39Z,inactive
1,2023-05-13T06:27:33Z,inactive
1,2023-05-14T05:38:00Z,inactive
1,2023-05-14T06:25:20Z,inactive
1,2023-05-14T06:19:23Z,inactive
1,2023-05-14T05:39:33Z,inactive
1,2023-05-14T05:51:01Z,inactive
1,2023-05-14T05:32:01Z,inactive
1,2023-05-14T06:13:29Z,inactive
1,2023-05-14T05:39:38Z,inactive
1,2023-05-14T06:04:39Z,inactive
1,2023-05-14T06:25:19Z,inactive
1,2023-05-14T05:47:50Z,inactive
1,2023-05-14T05:55:23Z,active
1,2023-05-14T06:17:09Z,active
1,2023-05-14T06:02:59Z,inactive
1,2023-05-15T06:27:53Z,inactive
1,2023-05-15T05:33:26Z,inactive
1,2023-05-15T05:59:53Z,active
1,2023-05-16T06:03:29Z,inactive
1,2023-05-16T05:36:58Z,inactive
1,2023-05-16T06:01:31Z,inactive
1,2023-05-16T05:33:34Z,active
1,2023-05-16T05:50:11Z,inactive
1,2023-05-16T06:16:40Z,active
1,2023-05-16T05:56:07Z,inactive
1,2023-05-16T06:26:05Z,inactive
1,2023-05-16T06:21:51Z,inactive
1,2023-05-16T05:35:08Z,active
1,2023-05-16T05:41:05Z,inactive
1,2023-05-16T05:55:42Z,inactive
2,2023-04-17T05:59:26Z,inactive
2,2023-04-17T06:06:53Z,inactive
2,2023-04-17T06:22:56Z,inactive
2,2023-04-17T05:37:24Z,inactive
2,2023-04-17T05:43:46Z,active
2,2023-04-17T06:05:48Z,inactive
2,2023-04-17T06:04:50Z,inactive
2,2023-04-17T06:27:16Z,inactive
2,2023-04-17T05:50:56Z,inactive
2,2023-04-17T06:20:44Z,inactive
2,2023-04-17T06:10:54Z,inactive
2,2023-04-17T06:21:34Z,inactive
2,2023-04-17T06:04:07Z,inactive
2,2023-04-17T05:55:26Z,active
2,2023-04-17T05:58:14Z,inactive
2,2023-04-17T05:38:59Z,inactive
2,2023-04-17T05:40:35Z,inactive
2,2023-04-17T06:16:52Z,active
2,2023-04-17T06:14:21Z,inactive
2,2023-04-17T06:06:38Z,active
2,2023-04-17T06:18:06Z,inactive
2,2023-04-18T05:31:38Z,inactive
2,2023-04-18T05:45:14Z,inactive
2,2023-04-19T06:20:06Z,inactive
2,2023-04-19T05:31:13Z,inactive
2,2023-04-19T06:18:29Z,active
2,2023-04-19T05:40:51Z,inactive
2,2023-04-19T05:46:13Z,inactive
2,2023-04-19T06:12:50Z,inactive
2,2023-04-19T05:55:54Z,inactive
2,2023-04-19T05:45:29Z,inactive
2,2023-04-19T06:20:48Z,inactive
2,2023-04-19T06:01:14Z,inactive
2,2023-04-19T06:04:40Z,inactive
2,2023-04-19T05:39:12Z,inactive
2,2023-04-20T06:15:57Z,active
2,2023-04-20T05:49:54Z,inactive
2,2023-04-20T05:56:51Z,inactive
2,2023-04-21T06:07:50Z,inactive
2,2023-04-21T06:01:44Z,inactive
2,2023-04-21T05:50:03Z,inactive
2,2023-04-21T05:41:17Z,inactive
2,2023-04-21T05:59:34Z,inactive
2,2023-04-21T06:10:39Z,inactive
2,2023-04-21T05:48:39Z,inactive
2,2023-04-21T06:08:50Z,inactive
2,2023-04-21T05:31:44Z,inactive
2,2023-04-21T06:14:41Z,active
2,2023-04-21T06:04:43Z,inactive
2,2023-04-21T06:09:25Z,active
2,2023-04-21T06:03:15Z,inactive
2,2023-04-21T06:21:00Z,inactive
2,2023-04-21T05:46:43Z,inactive
2,2023-04-21T05:38:06Z,inactive
2,2023-04-21T05:32:00Z,active
2,2023-04-21T05:59:42Z,inactive
2,2023-04-22T06:20:29Z,inactive
2,2023-04-22T05:57:40Z,inactive
2,2023-04-22T05:53:41Z,inactive
2,2023-04-22T06:11:40Z,active
2,2023-04-22T06:27:37Z,inactive
2,2023-04-22T05:50:18Z,inactive
2,2023-04-22T05:30:27Z,inactive
2,2023-04-22T05:30:50Z,inactive
2,2023-04-22T05:32:49Z,inactive
2,2023-04-22T06:00:12Z,inactive
2,2023-04-23T06:11:09Z,inactive
2,2023-04-23T05:52:21Z,inactive
2,2023-04-23T05:37:53Z,inactive
2,2023-04-23T06:15:52Z,inactive
2,2023-04-23T06:15:04Z,inactive
2,2023-04-23T05:59:35Z,inactive
2,2023-04-23T06:25:24Z,inactive
2,2023-04-23T05:37:10Z,inactive
2,2023-04-23T05:55:14Z,inactive
2,2023-04-23T06:04:58Z,active
2,2023-04-23T06:24:37Z,inactive
2,2023-04-23T06:05:49Z,inactive
2,2023-04-23T06:10:57Z,inactive
2,2023-04-23T05:51:44Z,inactive
2,2023-04-23T05:51:16Z,inactive
2,2023-04-23T06:01:49Z,inactive
2,2023-04-23T06:00:14Z,inactive
2,2023-04-23T06:15:50Z,inactive
2,2023-04-23T05:58:09Z,active
2,2023-04-23T06:27:24Z,inactive
2,2023-04-23T06:05:09Z,inactive
2,2023-04-23T06:04:15Z,inactive
2,2023-04-23T06:03:07Z,active
2,2023-04-24T05:50:53Z,active
2,2023-04-24T05:43:37Z,inactive
2,2023-04-24T05:41:56Z,inactive
2,2023-04-24T05:45:47Z,inactive
2,2023-04-24T06:15:13Z,inactive
2,2023-04-24T05:57:14Z,inactive
2,2023-04-24T06:11:08Z,active
2,2023-04-24T06:03:26Z,active
2,2023-04-24T06:25:19Z,inactive
2,2023-04-24T05:52:54Z,inactive
2,2023-04-24T06:20:27Z,inactive
2,2023-04-24T06:07:39Z,inactive
2,2023-04-25T05:57:22Z,inactive
2,2023-04-25T05:55:31Z,inactive
2,2023-04-25T06:10:31Z,inactive
2,2023-04-25T06:10:20Z,inactive
2,2023-04-25T06:16:54Z,inactive
2,2023-04-25T06:26:45Z,inactive
2,2023-04-25T05:51:21Z,inactive
2,2023-04-25T05:33:12Z,active
2,2023-04-25T06:27:56Z,inactive
2,2023-04-25T05:49:16Z,inactive
2,2023-04-25T06:10:16Z,inactive
2,2023-04-25T05:54:40Z,inactive
2,2023-04-25T06:08:17Z,inactive
2,2023-04-25T05:59:44Z,inactive
2,2023-04-26T05:39:32Z,active
2,2023-04-26T05:48:06Z,inactive
2,2023-04-26T05:39:15Z,inactive
2,2023-04-26T06:20:21Z,inactive
2,2023-04-26T06:28:25Z,inactive
2,2023-04-26T06:24:21Z,active
2,2023-04-26T05:30:35Z,inactive
2,2023-04-26T05:42:18Z,inactive
2,2023-04-26T06:17:13Z,inactive
2,2023-04-26T05:44:50Z,inactive
2,2023-04-26T06:07:07Z,inactive
2,2023-04-27T06:24:25Z,active
2,2023-04-27T05:46:55Z,inactive
2,2023-04-27T06:16:57Z,inactive
2,2023-04-27T05:54:53Z,inactive
2,2023-04-28T06:16:26Z,active
2,2023-04-28T06:26:55Z,inactive
2,2023-04-28T05:47:09Z,inactive
2,2023-04-28T05:45:33Z,inactive
2,2023-04-28T06:11:06Z,active
2,2023-04-28T06:21:17Z,inactive
2,2023-04-28T05:36:00Z,inactive
2,2023-04-28T05:44:40Z,inactive
2,2023-04-28T06:05:38Z,active
2,2023-04-28T06:10:37Z,inactive
2,2023-04-28T06:00:39Z,inactive
2,2023-04-28T06:21:35Z,inactive
2,2023-04-28T05:44:06Z,inactive
2,2023-04-28T05:44:44Z,active
2,2023-04-28T06:18:40Z,inactive
2,2023-04-28T06:24:04Z,inactive
2,2023-04-28T06:16:52Z,active
2,2023-04-28T05:32:48Z,inactive
2,2023-04-28T05:31:39Z,inactive
2,2023-04-28T06:00:27Z,inactive
2,2023-04-28T05:56:49Z,inactive
2,2023-04-28T05:43:31Z,inactive
2,2023-04-28T05:51:07Z,inactive
2,2023-04-29T05:33:58Z,inactive
2,2023-04-29T06:01:40Z,inactive
2,2023-04-29T05:52:20Z,active
2,2023-04-29T05:40:42Z,inactive
2,2023-04-29T05:34:22Z,inactive
2,2023-04-29T06:20:36Z,inactive
2,2023-04-29T06:12:25Z,inactive
2,2023-04-29T06:11:58Z,inactive
2,2023-04-29T06:11:11Z,inactive
2,2023-04-29T05:52:52Z,inactive
2,2023-04-29T05:34:29Z,active
2,2023-04-29T05:31:22Z,inactive
2,2023-04-29T06:21:13Z,inactive
2,2023-04-29T05:52:34Z,inactive
2,2023-04-29T05:50:52Z,inactive
2,2023-04-29T06:12:08Z,active
2,2023-04-29T06:12:20Z,inactive
2,2023-04-29T06:23:05Z,inactive
2,2023-04-29T05:54:05Z,inactive
2,2023-04-30T06:29:19Z,inactive
2,2023-04-30T05:37:55Z,active
2,2023-04-30T06:26:19Z,inactive
2,2023-04-30T06:15:58Z,active
2,2023-04-30T06:14:00Z,inactive
2,2023-05-01T05:36:34Z,inactive
2,2023-05-02T06:11:14Z,inactive
2,2023-05-02T05:46:58Z,inactive
2,2023-05-02T05:56:13Z,inactive
2,2023-05-02T05:47:46Z,inactive
2,2023-05-02T06:01:06Z,active
2,2023-05-02T06:00:43Z,inactive
2,2023-05-02T05:47:56Z,inactive
2,2023-05-02T06:06:21Z,inactive
2,2023-05-02T06:12:10Z,inactive
2,2023-05-02T05:41:09Z,inactive
2,2023-05-02T06:11:49Z,inactive
2,2023-05-02T06:00:11Z,inactive
2,2023-05-03T05:53:00Z,active
2,2023-05-03T06:01:03Z,inactive
2,2023-05-03T06:28:01Z,inactive
2,2023-05-03T06:10:02Z,inactive
2,2023-05-03T06:05:47Z,inactive
2,2023-05-03T06:17:59Z,inactive
2,2023-05-03T05:30:04Z,inactive
2,2023-05-03T05:45:47Z,active
2,2023-05-03T05:51:40Z,inactive
2,2023-05-03T05:36:09Z,inactive
2,2023-05-04T06:06:24Z,inactive
2,2023-05-04T06:19:20Z,inactive
2,2023-05-04T05:48:19Z,inactive
2,2023-05-04T06:01:59Z,inactive
2,2023-05-04T05:50:15Z,inactive
2,2023-05-05T05:30:31Z,inactive
2,2023-05-05T05:40:55Z,active
2,2023-05-05T05:38:25Z,inactive
2,2023-05-05T06:29:15Z,active
2,2023-05-05T06:24:01Z,active
2,2023-05-05T06:23:02Z,inactive
2,2023-05-05T05:33:19Z,active
2,2023-05-05T06:08:12Z,inactive
2,2023-05-05T06:12:28Z,active
2,2023-05-05T05:50:21Z,inactive
2,2023-05-05T05:56:31Z,inactive
2,2023-05-05T05:32:09Z,inactive
2,2023-05-06T06:24:20Z,inactive
2,2023-05-06T06:22:14Z,inactive
2,2023-05-06T06:20:52Z,active
2,2023-05-06T05:48:07Z,inactive
2,2023-05-06T06:13:04Z,inactive
2,2023-05-06T05:58:58Z,active
2,2023-05-06T06:06:03Z,inactive
2,2023-05-06T06:26:16Z,active
2,2023-05-07T06:07:30Z,inactive
2,2023-05-07T05:53:23Z,inactive
2,2023-05-07T06:14:51Z,inactive
2,2023-05-07T06:04:34Z,inactive
2,2023-05-07T05:34:34Z,inactive
2,2023-05-07T06:24:19Z,inactive
2,2023-05-07T05:36:53Z,inactive
2,2023-05-07T05:36:20Z,inactive
2,2023-05-07T05:42:56Z,active
2,2023-05-07T05:48:41Z,inactive
2,2023-05-07T06:17:43Z,active
2,2023-05-07T06:03:30Z,inactive
2,2023-05-07T05:55:29Z,inactive
2,2023-05-07T05:36:57Z,inactive
2,2023-05-07T05:55:53Z,inactive
2,2023-05-07T06:26:35Z,inactive
2,2023-05-07T05:55:22Z,inactive
2,2023-05-08T06:01:24Z,inactive
2,2023-05-08T06:01:54Z,inactive
2,2023-05-08T05:54:05Z,inactive
2,2023-05-08T05:32:22Z,inactive
2,2023-05-08T06:22:15Z,inactive
2,2023-05-08T06:18:43Z,inactive
2,2023-05-08T05:31:08Z,inactive
2,2023-05-08T06:14:14Z,inactive
2,2023-05-08T05:39:19Z,inactive
2,2023-05-08T06:15:21Z,inactive
2,2023-05-08T06:09:10Z,inactive
2,2023-05-08T06:26:42Z,inactive
2,2023-05-08T05:56:02Z,inactive
2,2023-05-08T05:45:05Z,inactive
2,2023-05-08T06:01:17Z,active
2,2023-05-09T06:26:59Z,inactive
2,2023-05-09T05:54:58Z,inactive
2,2023-05-09T05:50:46Z,inactive
2,2023-05-09T06:14:07Z,inactive
2,2023-05-09T06:27:42Z,inactive
2,2023-05-09T05:50:29Z,active
2,2023-05-09T05:32:58Z,inactive
2,2023-05-09T05:38:04Z,active
2,2023-05-09T05:49:54Z,inactive
2,2023-05-09T05:52:51Z,inactive
2,2023-05-09T05:51:59Z,inactive
2,2023-05-09T05:54:39Z,inactive
2,2023-05-09T05:30:54Z,inactive
2,2023-05-09T06:04:42Z,inactive
2,2023-05-09T05:52:33Z,inactive
2,2023-05-09T06:14:48Z,inactive
2,2023-05-09T06:03:25Z,active
2,2023-05-10T06:07:35Z,inactive
2,2023-05-10T06:14:52Z,active
2,2023-05-10T05:39:40Z,active
2,2023-05-10T05:37:59Z,inactive
2,2023-05-10T06:17:10Z,active
2,2023-05-10T06:13:05Z,inactive
2,2023-05-10T06:28:24Z,inactive
2,2023-05-10T06:26:14Z,inactive
2,2023-05-10T05:35:17Z,active
2,2023-05-10T05:38:01Z,active
2,2023-05-10T06:25:40Z,inactive
2,2023-05-10T06:17:32Z,active
2,2023-05-10T06:11:33Z,inactive
2,2023-05-10T06:24:54Z,active
2,2023-05-10T05:43:53Z,inactive
2,2023-05-10T05:49:22Z,inactive
2,2023-05-11T05:57:41Z,inactive
2,2023-05-11T06:15:31Z,inactive
2,2023-05-11T05:38:27Z,inactive
2,2023-05-11T05:31:40Z,active
2,2023-05-11T06:13:48Z,inactive
2,2023-05-11T06:07:22Z,active
2,2023-05-11T05:33:23Z,inactive
2,2023-05-11T05:33:03Z,inactive
2,2023-05-12T06:04:49Z,inactive
2,2023-05-12T05:40:32Z,inactive
2,2023-05-12T05:49:56Z,inactive
2,2023-05-12T06:27:53Z,inactive
2,2023-05-12T06:23:19Z,active
2,2023-05-12T05:30:44Z,inactive
2,2023-05-12T05:53:40Z,inactive
2,2023-05-12T05:41:57Z,inactive
2,2023-05-12T05:39:40Z,inactive
2,2023-05-12T06:24:23Z,inactive
2,2023-05-12T05:43:21Z,inactive
2,2023-05-12T05:30:26Z,active
2,2023-05-12T05:43:53Z,active
2,2023-05-13T05:50:33Z,active
2,2023-05-13T06:10:52Z,inactive
2,2023-05-13T06:00:20Z,active
2,2023-05-13T06:14:12Z,inactive
2,2023-05-13T05:32:36Z,inactive
2,2023-05-13T06:13:03Z,inactive
2,2023-05-13T05:45:08Z,active
2,2023-05-13T05:39:11Z,active
2,2023-05-14T05:58:44Z,inactive
2,2023-05-14T05:30:25Z,inactive
2,2023-05-15T06:16:22Z,inactive
2,2023-05-15T06:12:18Z,inactive
2,2023-05-15T05:52:22Z,inactive
2,2023-05-15T06:22:23Z,active
2,2023-05-15T05:54:29Z,inactive
2,2023-05-15T05:45:24Z,inactive
2,2023-05-16T06:10:41Z,inactive
2,2023-05-16T06:09:07Z,active
2,2023-05-16T06:19:19Z,inactive
2,2023-05-16T05:46:22Z,inactive
2,2023-05-16T06:22:23Z,inactive
2,2023-05-16T05:53:30Z,active
2,2023-05-16T06:22:06Z,inactive
2,2023-05-16T06:10:52Z,inactive
2,2023-05-16T05:57:55Z,inactive
2,2023-05-16T06:25:41Z,inactive
2,2023-05-16T06:11:49Z,active
2,2023-05-16T05:51:58Z,inactive
2,2023-05-16T05:39:33Z,inactive
2,2023-05-16T05:50:32Z,inactive
2,2023-05-16T06:22:11Z,inactive
2,2023-05-16T05:59:29Z,inactive
2,2023-05-16T06:13:18Z,active
2,2023-05-16T05:49:54Z,active
2,2023-05-16T06:05:32Z,inactive
3,2023-04-17T05:31:44Z,inactive
3,2023-04-17T06:12:37Z,inactive
3,2023-04-17T06:02:08Z,inactive
3,2023-04-17T05:58:25Z,inactive
3,2023-04-17T05:35:01Z,inactive
3,2023-04-17T05:49:41Z,inactive
3,2023-04-17T05:53:20Z,inactive
